pl_name,sy_snum,sy_pnum,sy_mnum,glat,glon,pl_orbper,pl_rade,sy_dist
"HD 141399 d",1,4,0,50.45641,74.98872,1070.35000000,,37.0169000
"Kepler-861 b",1,1,0,13.16131,78.44535,3.94962714,2.320,850.3270000
"Kepler-1319 b",2,1,0,15.33197,80.97939,2.88676239,1.410,103.9170000
"Kepler-1413 b",1,1,0,12.05195,79.31782,13.18309000,1.600,1167.4900000
"OGLE-TR-111 b",1,1,0,-1.70579,289.27912,4.01444790,12.072,1068.3300000
"Kepler-422 b",1,1,0,19.40569,75.86260,7.89144809,,722.7950000
"Kepler-886 b",1,1,0,16.02543,74.15272,6.24145791,1.600,711.2970000
"Kepler-1658 b",1,1,0,8.55004,72.51658,3.84937150,13.100,788.2380000
"Kepler-1669 b",1,1,0,6.90783,74.47230,9.51220046,,543.4440000
"Kepler-317 b",1,2,0,8.18819,72.81063,5.52418625,,940.5840000
"Kepler-207 d",1,3,0,12.92920,73.94724,5.86807026,,875.5190000
"Kepler-1556 b",1,1,0,13.22734,71.59819,8.82715783,,944.5400000
"Kepler-1408 b",1,1,0,19.05989,74.98391,2.99793191,0.840,535.0480000
"Kepler-1402 b",1,1,0,14.63665,80.85211,2.03388113,,1493.6400000
"Kepler-442 b",1,1,0,14.98425,69.75019,112.29897559,,365.9650000
"Kepler-310 b",1,3,0,15.67408,78.12992,13.93072278,1.210,602.2680000
"Kepler-229 b",1,3,0,17.34816,78.97779,6.25296490,2.410,826.2650000
"HD 224693 b",1,1,0,-77.40177,52.02077,26.73000000,,93.5015000
"Kepler-1050 c",1,2,0,19.96859,78.24401,21.12856550,,490.4880000
"Kepler-297 c",1,2,0,19.83985,78.46058,74.92768653,,692.1400000
"Kepler-1395 b",1,1,0,13.79022,79.77512,3.78470649,1.180,492.8940000
"Kepler-530 b",2,1,0,19.68363,78.26085,39.30944096,,457.7090000
"Kepler-1183 b",1,1,0,9.99015,71.69328,28.50273000,3.000,1919.1900000
"HAT-P-3 b",2,1,0,66.69255,100.16678,2.89970000,10.536,134.5540000
"Kepler-340 b",1,2,0,8.12813,74.30416,14.84448360,,808.7620000
"Kepler-1180 b",1,1,0,9.52805,76.82303,16.85983142,,1596.8000000
"K2-68 b",1,1,0,-49.91405,49.71413,8.05428000,1.580,168.6520000
"Kepler-1053 b",1,1,0,10.66077,71.61836,2.41435261,,151.1290000
"Kepler-496 b",1,1,0,11.44523,73.62573,8.30870362,,605.2740000
"Kepler-1478 b",1,1,0,10.65046,74.60654,26.08376601,,1845.5800000
"Kepler-433 b",1,1,0,7.36124,75.52223,5.33408380,16.253,1878.3100000
"TrES-2 b",2,1,0,17.80790,79.84865,,,215.3200000
"TOI-1130 b",1,2,0,-20.04121,355.72868,4.06719000,3.516,58.2609000
"Kepler-1096 b",1,1,0,11.58456,78.95465,2.89221413,,377.9760000
"GJ 1214 b",1,1,0,23.60704,26.16217,1.58040417,,14.6427000
"Kepler-379 c",1,2,0,7.63044,73.01937,62.78493010,,731.2740000
"Kepler-229 c",1,3,0,17.34816,78.97779,16.06865239,,826.2650000
"HD 3167 d",1,3,0,-58.24060,115.11108,8.50900000,,47.2899000
"Kepler-1339 b",1,1,0,19.37193,78.17886,1.34155470,,371.0490000
"Kepler-512 b",1,1,0,10.85325,82.76100,34.43587975,2.690,467.3750000
"Kepler-715 b",1,1,0,17.72650,73.20413,10.00654756,,1327.4400000
"K2-127 b",1,1,0,48.89736,324.40165,3.58800000,,709.9990000
"Kepler-417 b",1,2,0,10.68732,75.76884,12.33091155,,973.9890000
"Kepler-726 b",1,1,0,12.98527,77.00796,21.80449556,,762.0810000
"Kepler-191 c",1,3,0,13.51221,77.24720,17.73851385,,594.4640000
"HD 12661 c",1,2,0,-34.58321,143.06278,1679.00000000,,37.8478000
"Kepler-134 c",1,2,0,19.16689,79.63268,10.10567260,,334.7970000
"Kepler-214 b",1,2,0,17.53880,75.05181,15.66054400,2.610,1208.4400000
"Kepler-225 b",1,2,0,13.78927,79.53972,6.73893995,1.920,561.1010000
"Kepler-138 b",1,3,0,13.17249,75.10743,10.31260000,0.522,66.8624000
"Kepler-1323 b",1,1,0,12.78264,78.48806,0.92990603,,465.4170000
"Kepler-1066 b",1,1,0,9.31381,80.82802,1.93155971,,344.2510000
"Kepler-267 d",1,3,0,9.07311,81.73773,28.46451500,2.270,264.9930000
"Kepler-331 c",1,3,0,10.45298,71.92848,17.28111000,1.840,580.1190000
"Kepler-368 c",1,2,0,13.09727,77.52235,72.38164722,,770.9780000
"Kepler-1388 c",1,4,0,19.23230,76.88378,5.53611800,,453.7950000
"HD 2039 b",1,1,0,-60.08347,310.40299,1120.00000000,,85.6922000
"Kepler-1580 b",1,1,0,15.37287,71.92375,56.64676651,,1002.0200000
"Kepler-103 b",1,2,0,12.75709,71.65202,15.96532718,,494.8320000
"Kepler-745 b",1,1,0,9.67745,69.76878,9.93134553,,1780.3800000
"L 98-59 b",1,3,0,-17.59330,281.81705,2.25289000,0.844,10.6194000
"Kepler-51 b",1,3,0,12.36242,83.11258,45.15530074,8.510,783.8310000
"Kepler-710 b",1,1,0,11.87064,75.06752,4.34729687,,1448.3400000
"Kepler-194 b",1,3,0,14.09794,79.85362,2.09229035,,1097.9700000
"Kepler-1145 b",1,1,0,9.84769,76.52003,3.97076766,1.400,691.9610000
"Kepler-83 c",2,3,0,18.77652,73.11400,20.09031319,,400.4090000
"XO-1 b",1,1,0,48.02124,45.85302,3.94150685,13.518,163.5530000
"Kepler-11 c",1,6,0,8.13328,76.16130,13.02490112,,646.3460000
"Kepler-1014 b",1,1,0,16.98722,74.32695,16.57098779,,624.8000000
"Kepler-133 b",1,2,0,11.13965,81.90697,8.12985800,2.140,653.6000000
"Kepler-1104 b",1,1,0,13.24667,81.95110,5.03728015,1.230,530.6580000
"WASP-11 b",3,1,0,-23.46286,155.01832,,,124.7300000
"Kepler-1010 b",1,1,0,14.30978,75.54157,34.26852697,,579.2730000
"Kepler-375 c",1,2,0,16.24521,79.13395,19.98661570,3.020,1238.8100000
"Kepler-133 c",1,2,0,11.13965,81.90697,31.51780202,2.590,653.6000000
"HD 153950 b",1,1,0,-1.23190,343.47641,499.40000000,,48.4549000
"Kepler-653 b",1,2,0,19.80583,76.15849,14.70752575,,595.6340000
"Kepler-384 b",1,2,0,16.63717,75.22928,22.59694466,,895.6780000
"Kepler-621 b",1,1,0,11.34838,72.16683,2.62811375,2.300,
"K2-172 c",1,2,0,-51.98480,47.92889,29.62640200,3.410,249.7420000
"Kepler-276 d",1,3,0,9.13322,72.30607,48.64766010,2.590,1144.8600000
"Kepler-276 b",1,3,0,9.13322,72.30607,14.12846178,2.690,1144.8600000
"Kepler-426 b",1,1,0,16.28256,80.67164,3.21751903,,843.6950000
"Kepler-107 d",1,4,0,11.23255,81.72606,7.95839000,0.860,525.9970000
"Kepler-1264 b",1,1,0,14.29626,76.74948,0.96852602,1.180,801.9930000
"Kepler-1418 b",1,1,0,17.55405,71.36235,22.47644250,1.660,
"Kepler-530 b",2,1,0,19.68363,78.26085,39.30940215,,457.7090000
"Kepler-1222 b",1,1,0,13.02315,82.12187,1.91694207,,415.2180000
"Kepler-1501 b",1,1,0,12.93483,73.75813,14.55664151,,749.0600000
"TOI-700 c",1,3,0,-26.88106,275.46822,37.42481200,2.685,31.1265000
"Kepler-1431 b",1,1,0,14.53543,81.92215,5.86601526,1.470,1623.2400000
"Kepler-1528 b",1,1,0,16.42143,77.33801,1.79111021,1.460,817.5340000
"Kepler-1529 b",1,1,0,12.55983,72.85057,5.33902160,,661.0140000
"Kepler-1099 b",1,1,0,16.23311,79.34112,2.16844614,,1022.8000000
"Kepler-985 b",1,1,0,13.64629,75.73922,116.33178505,,679.3610000
"Kepler-973 b",1,1,0,16.02462,81.29598,49.60777992,,328.5200000
"Kepler-274 c",1,2,0,9.32128,71.56815,33.19810540,2.180,1333.6200000
"Kepler-383 c",1,2,0,10.37328,70.89567,31.20075100,1.240,
"Kepler-1168 b",1,1,0,16.82074,78.16154,55.82265390,2.500,752.6660000
"Kepler-10 b",1,2,0,18.81626,80.48988,0.83749149,,185.5060000
"HATS-72 b",1,1,0,-57.17082,43.77685,7.32794740,8.097,127.5890000
"Kepler-114 b",1,3,0,13.01505,80.94435,5.18854800,1.180,259.5330000
"Kepler-1371 c",1,2,0,15.90070,78.66806,2.00540900,0.670,515.3340000
"Kepler-122 b",1,5,0,11.23653,72.26222,5.76616658,1.840,1027.4500000
"Kepler-220 d",1,4,0,13.97444,78.81162,28.12246550,1.030,171.1090000
"Kepler-1366 b",1,1,0,16.07181,71.83754,2.16457097,1.280,465.8260000
"Kepler-1106 b",1,1,0,12.99985,76.06353,1.25275388,2.440,1090.7000000
"HD 208527 b",1,1,0,-25.71773,77.24526,875.50000000,,312.2020000
"Kepler-7 b",1,1,0,13.46280,72.47780,4.88548920,18.181,922.5620000
"Kepler-982 b",1,1,0,15.78425,77.63359,15.77382210,2.870,801.4790000
"Kepler-106 b",1,4,0,7.00333,79.67079,6.16491696,0.850,444.3220000
"Kepler-257 c",1,3,0,10.01236,79.87071,6.58147884,4.770,780.2560000
"Kepler-713 b",1,1,0,9.61971,76.62730,7.41114100,2.330,1089.8700000
"Kepler-1676 b",1,1,0,15.36974,74.40648,29.92205802,1.880,
"Kepler-882 b",1,1,0,10.40800,76.55358,3.98953967,0.960,504.6050000
"Kepler-314 b",1,2,0,9.80545,75.42939,2.46106962,0.840,268.8810000
"Kepler-107 d",1,4,0,11.23255,81.72606,7.95830216,1.070,525.9970000
"Kepler-621 b",1,1,0,11.34838,72.16683,2.62811375,1.900,
"Kepler-803 b",1,1,0,8.19102,79.37192,50.28638192,3.200,639.7710000
"Kepler-1425 b",1,1,0,10.06318,76.36694,14.45413020,0.790,863.8730000
"Kepler-1655 b",1,1,0,14.01685,70.10576,11.87290814,2.250,213.2600000
"Kepler-331 d",1,3,0,10.45298,71.92848,32.13407370,1.920,580.1190000
"Kepler-156 b",1,2,0,10.84034,69.96483,4.97345141,2.510,443.4830000
"Kepler-369 c",1,2,0,13.08730,80.40251,14.87174000,1.800,
"Kepler-80 b",1,6,0,7.85257,74.08669,7.05351445,2.210,369.4510000
"Kepler-80 e",1,6,0,7.85257,74.08669,4.64536600,1.640,369.4510000
"Kepler-1059 b",1,1,0,13.28303,73.25895,3.76416200,1.570,713.1670000
"Kepler-1499 b",1,1,0,16.85567,71.61600,44.20080000,1.190,309.8690000
"Gl 378 b",1,1,0,51.19188,168.74261,3.82200000,,14.9545000
"Kepler-1495 b",1,1,0,14.24120,69.51750,85.27245900,,1355.5400000
"HD 10442 b",1,1,0,-57.78259,147.08028,1032.30000000,,135.3740000
"Kepler-505 b",1,1,0,14.54712,73.61900,27.52197994,2.510,283.4100000
"Kepler-326 b",1,3,0,11.83690,78.86026,2.24830252,,487.6750000
"KOI-217 b",1,1,0,11.63330,79.29221,3.90508198,13.140,914.6990000
"Kepler-966 b",1,1,0,11.99998,83.52260,99.74688040,3.940,1027.8000000
"Kepler-809 b",1,1,0,15.92719,79.18303,55.63918820,3.130,961.4050000
"Kepler-245 b",1,4,0,11.97179,74.72154,7.49019000,2.570,861.5270000
"Kepler-222 b",1,3,0,16.24184,77.82550,3.93698100,3.160,758.8540000
"Kepler-417 c",1,2,0,10.68732,75.76884,15.94251522,2.690,973.9890000
"Kepler-252 b",1,2,0,10.38166,77.95933,6.66833241,1.180,379.4240000
"Kepler-36 c",1,2,0,15.10199,80.93278,16.23191704,3.540,527.9560000
"Kepler-1585 b",1,1,0,10.02584,78.17318,3.58274630,1.720,944.4650000
"Kepler-347 c",1,2,0,16.35836,80.44858,27.32087100,1.750,1298.8800000
"Kepler-106 c",1,4,0,7.00333,79.67079,13.57076622,2.350,444.3220000
"Kepler-292 c",1,5,0,9.25750,76.12806,3.71545593,1.460,1056.4800000
"Kepler-1073 b",1,2,0,8.35401,71.80378,8.67890312,2.560,809.8970000
"Kepler-1102 b",1,1,0,20.80370,77.31999,51.32869804,,1246.0500000
"Kepler-1446 b",1,1,0,15.20358,78.04646,0.68996783,0.820,152.0750000
"Kepler-755 c",2,2,0,7.90120,75.35254,2.85313364,1.260,399.0340000
"Kepler-559 b",1,1,0,9.36083,77.66271,17.58752333,3.610,776.7080000
"Kepler-868 b",1,1,0,19.69439,76.15143,5.03257009,2.530,1593.1300000
"Kepler-691 b",1,1,0,12.86404,71.56598,8.11437533,,279.1150000
"Kepler-1680 b",1,1,0,7.18752,74.41131,8.77425786,,310.3150000
"Kepler-104 d",2,3,0,14.56786,73.18543,51.75530504,,400.7850000
"Kepler-1067 b",1,1,0,17.15588,75.31275,0.76212926,0.700,667.6930000
"Kepler-264 b",1,2,0,9.43386,70.25469,40.80686000,4.800,942.1730000
"Kepler-301 b",1,3,0,19.50898,79.09376,2.50855410,1.330,719.1660000
"Kepler-283 c",1,2,0,13.09313,80.32004,92.74902300,32.300,468.0940000
"Kepler-284 c",1,2,0,13.32739,80.07785,37.51419630,,1031.9500000
"Kepler-1539 b",1,1,0,17.64757,74.23506,133.30324700,,748.3260000
"Kepler-298 d",1,3,0,19.96081,78.47034,77.47407240,2.890,518.2040000
"Kepler-397 c",1,2,0,9.15365,76.13477,135.49797000,6.310,
"Kepler-803 b",1,1,0,8.19102,79.37192,50.28635977,3.880,639.7710000
"Kepler-106 b",1,4,0,7.00333,79.67079,6.16491696,0.920,444.3220000
"Kepler-1422 b",1,1,0,13.14677,80.86181,18.60520460,1.940,2465.8400000
"HATS-9 b",1,1,0,-15.82835,18.01760,1.91529100,13.850,638.7000000
"Kepler-807 b",1,1,0,16.00604,79.26313,117.93119000,10.870,1492.9500000
"Kepler-295 c",1,3,0,17.29955,75.61222,21.52629580,1.360,1699.1900000
"Kepler-1050 b",1,2,0,19.96859,78.24401,15.37890140,2.940,490.4880000
"Kepler-1009 b",1,1,0,18.00052,72.29321,11.35010600,1.940,355.0190000
"Kepler-1665 b",1,1,0,12.20124,73.02343,11.95475266,2.310,335.5150000
"Kepler-12 b",1,1,0,18.40736,80.42341,4.43796370,19.123,881.3860000
"WASP-39 b",1,1,0,51.37116,344.40348,4.05527999,,213.9820000
"K2-34 b",1,1,0,31.13427,202.13873,2.99563300,13.960,348.6460000
"Kepler-134 c",1,2,0,19.16689,79.63268,10.10574500,1.630,334.7970000
"Kepler-592 b",1,1,0,18.20563,78.97611,2.82019060,,1153.1300000
"HATS-24 b",1,1,0,-17.45562,331.71770,1.34849780,15.637,494.1820000
"Kepler-281 c",1,2,0,11.41339,77.66929,36.33767000,4.900,1745.4500000
"Kepler-745 b",1,1,0,9.67745,69.76878,9.93143556,2.160,1780.3800000
"Kepler-235 d",1,4,0,14.47665,69.97316,20.06039000,2.024,428.0180000
"Kepler-235 c",1,4,0,14.47665,69.97316,7.82504600,1.201,428.0180000
"Kepler-1045 b",1,1,0,17.95838,75.01611,26.41073000,2.500,942.4850000
"Kepler-330 b",1,2,0,15.05947,75.93709,8.25981532,1.310,717.5270000
"Kepler-309 b",1,2,0,10.34936,80.77053,5.92367007,,544.5680000
"Kepler-1344 b",1,1,0,16.76274,77.61173,4.76830490,1.790,853.9590000
"Kepler-26 d",1,4,0,17.99282,76.67999,3.54400000,0.980,335.3070000
"Kepler-76 b",1,1,0,8.97802,73.05590,1.54492889,,822.9600000
"Kepler-1154 b",1,2,0,6.89130,74.51592,5.18561420,1.670,1460.1000000
"Kepler-174 c",1,3,0,15.33905,74.71852,44.00045000,1.470,384.7570000
"Kepler-421 b",1,1,0,18.57615,74.78908,704.96262600,4.530,348.5580000
"Kepler-239 b",1,2,0,9.45945,73.99484,11.76305700,2.250,648.1090000
"Kepler-107 b",1,4,0,11.23255,81.72606,3.18002790,1.530,525.9970000
"Kepler-119 c",1,2,0,9.25285,76.40109,4.12511935,,701.9960000
"Kepler-1378 b",1,1,0,7.20309,74.90403,11.95401876,,506.4340000
"Kepler-474 b",1,1,0,12.15844,76.27255,5.66066943,3.240,841.4960000
"Kepler-722 c",1,2,0,13.78052,76.24955,105.15200000,2.700,1239.5000000
"Kepler-663 b",1,1,0,10.64959,81.74667,4.99677968,2.780,1063.0900000
"Kepler-159 b",1,2,0,7.65134,75.22984,10.13961841,1.870,373.7440000
"Kepler-1161 b",1,1,0,8.65569,79.97169,10.71253475,2.020,547.7260000
"Kepler-746 b",1,1,0,10.39195,69.74208,3.48159170,1.170,
"Kepler-65 b",1,4,0,13.41465,72.56961,2.15491124,1.420,303.7280000
"Kepler-262 c",1,2,0,10.31333,69.66537,21.85362905,,613.1290000
"Kepler-479 b",1,1,0,10.33490,70.24138,12.49341307,2.010,344.9010000
"Kepler-182 c",1,2,0,16.48159,81.84308,20.68420772,3.280,1549.0900000
"Kepler-322 b",1,2,0,19.58672,73.51645,1.65389800,1.970,400.4800000
"Kepler-1613 b",1,1,0,13.56034,75.06765,,2.903,1508.3300000
"Kepler-147 b",1,2,0,13.05555,70.40788,12.61196850,,1042.0200000
"Kepler-173 c",1,2,0,9.73401,75.24790,8.00579096,,833.1650000
"Kepler-44 b",1,1,0,8.20087,80.61990,3.24674000,13.900,1188.0000000
"HD 149026 b",1,1,0,43.28357,61.29711,2.87589110,9.113,75.8643000
"Kepler-557 b",1,1,0,10.22955,74.67646,3.70598955,2.400,2097.1200000
"Kepler-33 b",1,5,0,15.13411,77.26281,5.66815436,1.540,1209.1600000
"Kepler-394 b",1,2,0,12.80293,83.72613,8.00505342,1.720,1058.7200000
"Kepler-275 b",1,3,0,9.64684,71.44115,10.30065512,2.250,2034.2500000
"Kepler-92 d",1,3,0,13.31439,73.08205,49.35688490,1.990,477.9920000
"Kepler-223 d",1,4,0,10.02398,81.32513,14.78767172,3.460,1859.7100000
"Kepler-539 b",1,2,0,6.81805,76.87810,125.62914790,10.020,307.3180000
"Kepler-602 b",1,1,0,8.94975,75.97216,15.28462000,1.920,1159.3100000
"Kepler-341 d",1,4,0,13.59083,75.11189,27.66659710,1.960,1047.0300000
"Kepler-134 b",1,2,0,19.16689,79.63268,,1.792,334.7970000
"Kepler-735 b",1,1,0,18.01603,76.22744,11.51517167,,695.0590000
"Kepler-273 b",1,2,0,14.43623,79.50293,2.93652734,1.920,713.9640000
"Kepler-1426 b",1,1,0,14.41171,81.47085,14.25624000,1.830,1697.8100000
"Kepler-225 c",1,2,0,13.78927,79.53972,18.79418506,2.330,561.1010000
"Kepler-981 b",1,1,0,15.68043,78.87682,4.46975464,,878.0820000
"Kepler-307 c",1,2,0,6.95002,75.10988,,2.554,575.5810000
"Kepler-1626 b",1,1,0,7.95519,74.88682,4.13960513,1.240,1368.8300000
"Kepler-291 c",1,2,0,14.46537,73.53715,5.70071153,1.930,1786.4800000
"Kepler-571 b",1,1,0,18.00113,79.88566,4.79859939,2.490,723.8750000
"Kepler-60 b",1,3,0,13.68998,73.69945,7.13161800,2.200,1025.1000000
"Kepler-129 c",1,2,0,18.21023,78.03530,82.20012390,,408.8450000
"Kepler-221 b",1,4,0,10.80167,80.37293,2.79590004,1.660,385.2310000
"Kepler-1357 b",1,1,0,15.38605,82.07475,3.00912100,1.260,1015.6900000
"KMT-2019-BLG-1339L b",1,1,0,2.25989,2.55867,,,6120.0000000
"WASP-93 b",1,1,0,-11.52565,120.76211,2.73253210,17.901,370.2840000
"Kepler-1240 b",1,1,0,17.14732,70.26775,4.86638504,,862.1860000
"Kepler-239 c",1,2,0,9.45945,73.99484,56.22796970,2.190,648.1090000
"KOI-351 b",1,8,0,19.25567,79.26947,7.00815100,1.310,848.2540000
"Kepler-1171 b",1,1,0,7.96784,72.42526,1.44259530,3.100,573.0000000
"Kepler-1266 b",1,1,0,15.96593,73.20234,28.47474800,2.610,849.3120000
"Kepler-837 b",1,1,0,17.57513,76.15481,16.56059504,2.710,901.9070000
"Kepler-100 d",1,3,0,11.94515,74.22764,35.33319320,1.550,304.6450000
"Kepler-223 c",1,4,0,10.02398,81.32513,9.84824649,2.680,1859.7100000
"Kepler-964 b",1,1,0,8.67400,74.29744,13.52251060,4.150,454.6260000
"Kepler-1488 b",1,1,0,18.12873,80.41883,39.81883200,2.230,905.8250000
"Kepler-887 c",1,2,0,11.88425,71.79245,7.63846084,1.120,886.5880000
"Kepler-350 b",1,3,0,15.11288,70.17289,11.18961000,1.500,956.8590000
"Kepler-1030 b",1,1,0,12.15345,78.48533,19.32945602,,758.7020000
"Kepler-1364 b",1,1,0,12.96444,82.39110,13.32191461,2.880,1056.9000000
"Kepler-85 b",1,4,0,13.63209,77.15239,8.30537702,1.690,765.0250000
"Kepler-344 b",1,2,0,13.11310,78.58093,21.96401646,2.570,1002.9400000
"Kepler-1615 b",1,1,0,15.43982,72.86678,47.31286450,,1393.8300000
"Kepler-1640 b",1,1,0,9.30881,74.29026,7.58441260,5.490,1859.7800000
"Kepler-755 c",2,2,0,7.90120,75.35254,2.85313400,,399.0340000
"Kepler-350 d",1,3,0,15.11288,70.17289,26.13635110,2.460,956.8590000
"Kepler-233 c",1,2,0,13.06442,84.33493,60.41916000,2.400,856.4170000
"Kepler-1623 b",1,1,0,9.02309,72.95966,4.36125889,1.200,837.4810000
"Kepler-11 e",1,6,0,8.13328,76.16130,31.99552485,,646.3460000
"Kepler-483 b",1,1,0,11.72466,74.21755,30.22935000,2.600,860.3550000
"Kepler-1541 b",1,1,0,19.23140,77.84505,8.40693068,1.950,416.6920000
"Kepler-51 b",1,3,0,12.36242,83.11258,45.15500000,8.600,783.8310000
"Kepler-37 d",1,4,0,17.84364,74.43727,39.79223792,1.880,63.9207000
"Kepler-1582 b",1,1,0,12.94693,72.79808,4.83809469,,78.8906000
"Kepler-1291 b",1,1,0,12.45793,71.72318,8.63043276,1.570,897.3520000
"Kepler-1312 b",1,1,0,10.45737,73.89554,5.44832108,2.170,299.1040000
"Kepler-1527 b",1,1,0,9.97076,79.93767,160.13089900,,1842.1300000
"Kepler-307 c",1,2,0,6.95002,75.10988,13.08400000,2.810,575.5810000
"HAT-P-11 b",1,2,0,10.77239,81.83486,4.88782000,4.820,37.7647000
"Kepler-214 c",1,2,0,17.53880,75.05181,28.77958130,1.830,1208.4400000
"OGLE-2006-BLG-109L b",1,2,0,-1.89004,359.79137,1788.50000000,,1510.0000000
"55 Cnc d",2,5,0,37.69663,196.79526,4825.00000000,,12.5855000
"OGLE-2013-BLG-0911L b",1,1,0,-2.02265,0.83633,,,3220.0000000
"Kepler-183 c",1,2,0,9.28857,72.54342,11.63700000,2.230,1050.6400000
"CoRoT-20 b",1,2,0,-4.46860,210.38123,9.24285000,,844.0610000
"Kepler-256 e",1,4,0,12.96405,78.39607,10.68167916,1.800,1026.4300000
"Kepler-107 c",1,4,0,11.23255,81.72606,4.90144976,,525.9970000
"Kepler-874 b",1,1,0,10.06030,76.37063,40.06841000,3.200,1082.1600000
"HR 858 c",2,3,0,-63.46852,228.14045,5.97293000,1.939,31.9640000
"Kepler-1633 b",1,1,0,15.06382,76.07230,62.13491900,6.710,1114.9100000
"Kepler-964 b",1,1,0,8.67400,74.29744,13.52252364,2.110,454.6260000
"Kepler-79 e",1,4,0,7.23801,79.57854,81.06363300,3.414,1020.7200000
"Kepler-444 f",3,5,0,12.89062,73.36096,9.74048418,0.510,36.4396000
"Kepler-1617 b",1,1,0,16.02217,77.33520,27.47846590,1.520,898.3100000
"Kepler-114 b",1,3,0,13.01505,80.94435,5.18900000,1.020,259.5330000
"K2-28 b",1,1,0,-49.89439,54.45540,2.26045500,2.320,62.9969000
"Kepler-557 b",1,1,0,10.22955,74.67646,3.70597000,2.550,2097.1200000
"Kepler-60 c",1,3,0,13.68998,73.69945,8.91900000,1.800,1025.1000000
"Kepler-1412 b",1,1,0,14.53726,81.16620,3.61460510,0.610,755.6780000
"Kepler-128 b",1,2,0,18.70795,73.49392,15.08960174,1.430,396.3790000
"Kepler-195 b",1,2,0,16.50144,78.87415,8.30784498,2.220,652.0510000
"Kepler-1413 b",1,1,0,12.05195,79.31782,13.18293290,,1167.4900000
"MOA-2011-BLG-293L b",1,1,0,-1.65488,1.52164,,,7150.0000000
"Kepler-885 b",1,1,0,16.84644,80.72461,18.11472949,2.410,651.3180000
"Kepler-359 c",1,3,0,10.76968,75.05892,57.69300000,4.800,1443.2100000
"Kepler-11 c",1,6,0,8.13328,76.16130,13.02500000,2.730,646.3460000
"Kepler-223 e",1,4,0,10.02398,81.32513,19.72567000,4.600,1859.7100000
"Kepler-1640 b",1,1,0,9.30881,74.29026,7.58457101,,1859.7800000
"OGLE-2017-BLG-1375L b",1,1,0,-2.75739,0.03925,,,3930.0000000
"Kepler-105 c",1,2,0,15.99895,77.18475,7.12600000,1.850,459.2230000
"GJ 876 b",1,4,0,-59.63511,52.00313,61.08700000,,4.6751700
"Kepler-176 c",1,4,0,10.63645,77.02616,12.75900000,2.560,527.3210000
"Kepler-359 d",1,3,0,10.76968,75.05892,77.08300000,4.600,1443.2100000
"Kepler-55 b",1,5,0,16.92531,74.25808,27.95000000,2.580,578.7960000
"Kepler-272 b",1,3,0,9.70399,81.87731,2.97100000,1.310,889.6080000
"KMT-2019-BLG-1339L b",1,1,0,2.25989,2.55867,,,7150.0000000
"Kepler-80 c",1,6,0,7.85257,74.08669,9.52200000,2.790,369.4510000
"Kepler-339 d",1,3,0,13.51572,80.80071,10.55800000,1.180,616.6370000
"Kepler-60 d",1,3,0,13.68998,73.69945,11.89900000,1.600,1025.1000000
"Kepler-11 d",1,6,0,8.13328,76.16130,22.68700000,3.300,646.3460000
"KMT-2016-BLG-2397L b",1,1,0,3.13548,4.80724,,,4880.0000000
"Kepler-36 b",1,2,0,15.10199,80.93278,13.84903900,1.582,527.9560000
"KMT-2018-BLG-1990L b",1,1,0,1.91343,6.76186,,,1277.0000000
"OGLE-2017-BLG-0173L b",1,1,0,-1.34501,0.41781,,,4800.0000000
"KMT-2016-BLG-1107L b",1,1,0,1.50300,2.48555,,,7481.0000000
"OGLE-2012-BLG-0950L b",1,1,0,-4.63415,1.76466,,,2900.0000000
"Kepler-138 c",1,3,0,13.17249,75.10743,13.78100000,1.750,66.8624000
"Kepler-11 f",1,6,0,8.13328,76.16130,46.68600000,2.370,646.3460000
"Kepler-81 c",1,3,0,10.83017,75.74590,12.04000000,2.700,348.2910000
"Kepler-56 c",1,3,0,10.31441,74.92557,21.40500000,9.800,912.9940000
"OGLE-2008-BLG-355L b",1,1,0,-3.45246,359.92169,,,6800.0000000
"MOA-bin-29 b",1,1,0,-2.63572,0.63345,,,6570.0000000
"Kepler-53 b",1,3,0,11.95055,72.60483,18.64900000,2.840,1366.0700000
"Kepler-307 c",1,2,0,6.95002,75.10988,13.08400000,2.700,575.5810000
"HR 8799 e",1,4,0,-35.57552,92.76460,20815.60000000,,41.2441000
"OGLE-2011-BLG-0173L b",1,1,0,-1.83872,1.90945,,,6200.0000000
"Kepler-305 b",1,4,0,5.97338,75.59975,5.48700000,3.600,868.4770000
"KMT-2018-BLG-0029L b",1,1,0,1.94743,359.90973,,,3380.0000000
"Kepler-414 c",1,2,0,10.70429,82.06217,7.17100000,3.010,413.4600000
"TrES-1 b",2,1,0,13.44081,67.46434,3.03007370,12.117,159.6580000
"Kepler-56 b",1,3,0,10.31441,74.92557,10.50100000,6.510,912.9940000
"Kepler-25 b",2,3,0,14.16403,70.34971,6.23829700,2.748,243.2490000
"Kepler-279 c",1,3,0,14.72413,73.14702,35.73600000,4.300,1037.4000000
"OGLE-2014-BLG-1760L b",1,1,0,-2.27435,1.31847,,,6860.0000000
"Kepler-145 c",1,2,0,13.04277,76.57260,42.88200000,4.320,566.8500000
"Kepler-307 c",1,2,0,6.95002,75.10988,13.08400000,2.800,575.5810000
"Kepler-84 b",1,5,0,6.68858,75.35385,8.72600000,2.230,1023.9000000
